ZIP,INCOME
95319,26503
95320,61726
95321,47165
95322,37578
95323,51528
95324,52541
95325,
95326,56037
95327,50833
95328,51048
95329,57000
95330,66208
95333,46146
95334,55619
95335,
95336,59694
95337,72082
95338,49207
95340,50334
95341,32957
95343,50334
95344,50334
95345,
95346,53310
95347,
95348,41741
95350,43876
95351,36548
95352,43876
95353,41558
95354,41558
95355,59403
95356,66286
95357,58582
95358,51086
95360,48454
95361,57649
95363,54440
95364,
95365,35816
95366,78722
95367,62326
95368,71730
95369,49141
95370,49904
95372,72917
95373,49904
95374,45132
95375,
95376,68596
95377,96440
95378,68596
95379,52514
95380,41302
95381,41302
95382,66116
95383,47273
95385,40486
95386,52695
95387,21579
95388,42705
95389,39516
95391,117804
95397,43876
95401,56932
95402,69230
95403,64236
95404,69230
95405,75974
95406,56932
95407,54715
95409,67550
95410,39943
95412,67708
95415,32826
95416,68894
95417,71047
95418,44163
95419,73050
95420,68828
95421,56458
95422,25506
95423,29654
95424,25506
95425,60283
95426,64821
95427,
95428,30942
95429,51538
95430,
95431,
95432,41316
95433,68894
95435,
95436,56768
95437,40924
95439,66667
95441,71250
95442,64818
95443,
95444,85288
95445,38050
95446,50843
95448,70480
95449,39931
95450,54464
95451,44915
95452,78365
95453,43477
95454,30984
95456,40625
95457,37326
95458,26435
95459,44286
95460,51326
95461,48651
95462,41016
95463,
95464,35000
95465,63325
95466,55905
95467,66411
95468,46250
95469,49167
95470,60844
95471,41394
95472,73050
95473,73050
95476,68894
95480,77759
95481,44163
95482,44163
95485,31875
95486,
95487,68894
95488,81250
95490,36139
95492,84178
95493,57188
95494,
95497,77759
95501,39796
95502,39796
95503,47332
95511,
95514,24276
95518,34414
95519,51305
95521,34414
95524,69792
95525,48974
95526,21806
95527,40078
95528,45625
95531,43841
95532,43841
95534,47332
95536,46756
95537,
95538,43841
95540,44943
95542,34219
95543,32500
95545,
95546,23654
95547,63750
95548,31848
95549,61250
95550,
95551,35795
95552,26447
95553,26926
95554,55139
95555,35250
95556,35938
95558,49063
95559,2,500-
95560,37093
95562,40750
95563,55060
95564,41875
95565,42841
95567,44572
95568,
95569,41429
95570,51779
95571,32386
95573,32269
95585,21765
95587,
95589,53476
95595,45000
95601,
95602,66114
95603,60299
95604,133958
95605,42266
95606,
95607,70038
95608,56891
95609,56891
95610,51271
95611,52462
95612,72863
95613,56584
95614,98933
95615,66080
95616,46170
95617,81382
95618,81382
95619,64821
95620,72583
95621,52462
95623,58546
95624,84854
95625,
95626,56667
95627,58796
95628,73858
95629,49514
95630,102865
95631,67284
95632,64668
95633,73110
95634,49583
95635,37449
95636,44390
95637,51641
95638,87361
95639,69375
95640,62229
95641,41571
95642,48879
95644,49336
95645,38917
95646,
95648,76901
95650,84851
95651,76326
95652,26098
95653,68750
95654,48879
95655,78750
95656,63553
95658,73242
95659,53977
95660,39677
95661,78154
95662,72134
95663,100221
95664,69333
95665,62969
95666,49336
95667,56584
95668,68333
95669,68144
95670,56527
95671,102865
95672,96316
95673,54560
95674,81979
95675,49569
95676,38917
95677,73641
95678,63008
95679,
95680,
95681,52292
95682,77993
95683,98782
95684,63553
95685,62339
95686,33672
95687,75472
95688,83578
95689,61510
95690,53493
95691,66519
95692,66861
95693,85417
95694,62083
95695,55386
95696,83578
95697,75708
95698,38984
95699,
95701,42411
95703,68295
95709,67393
95712,43636
95713,61158
95714,53583
95715,31667
95717,41250
95720,46250
95721,
95722,86136
95724,
95726,57908
95728,58107
95735,
95736,43587
95741,56527
95742,105789
95746,123093
95747,96394
95757,91539
95758,74164
95759,84854
95762,126340
95763,102865
95765,92250
95776,66870
95798,66519
95799,66519
95811,38538
95812,31409
95813,29870
95814,31409
95815,29870
95816,54777
95817,38889
95818,68085
95819,96633
95820,42948
95821,39588
95822,47405
95823,39294
95824,29747
95825,36647
95826,55772
95827,48831
95828,45710
95829,80118
95830,54417
95831,68140
95832,42652
95833,58008
95834,53728
95835,83150
95836,56667
95837,111786
95838,40815
95840,38538
95841,40693
95842,44462
95843,66178
95851,29870
95852,29870
95853,29870
95860,39588
95864,92165
95865,36647
95866,36647
95867,38538
95894,68085
95899,66519
95901,45973
95903,38170
95910,
95912,62706
95913,46830
95914,53125
95915,
95916,32868
95917,52083
95918,87462
95919,37025
95920,
95922,33056
95923,
95924,43636
95925,23576
95926,39239
95927,39239
95928,45011
95929,45011
95930,
95932,52031
95934,
95935,
95936,34659
95937,50824
95938,64375
95939,32292
95940,33640
95941,39632
95942,49333
95943,44464
95944,
95945,43636
95946,62351
95947,38594
95948,43488
95949,58861
95950,42214
95951,39954
95953,46275
95954,44703
95955,57750
95956,57188
95957,60417
95958,33640
95959,59446
95960,37500
95961,48416
95962,54853
95963,41048
95965,33640
95966,41678
95967,47379
95968,32500
95969,47379
95970,47500
95971,50867
95972,37025
95973,57515
95974,
95975,65221
95976,57515
95977,40313
95978,
95979,41471
95980,
95981,
95982,77614
95983,76136
95984,
95986,
95987,57642
95988,46830
95991,43939
95992,43939
95993,65044
96001,45694
96002,44721
96003,47753
96006,71094
96007,39542
96008,60528
96009,56750
96010,36250
96011,17083
96013,36604
96014,
96015,40786
96016,
96017,38750
96019,46394
96020,51083
96021,40209
96022,53331
96023,29176
96024,38056
96025,33200
96027,47267
96028,35948
96029,32375
96031,25417
96032,46719
96033,34167
96034,31667
96035,38495
96037,
96038,34583
96039,28661
96040,48083
96041,23724
96044,35000
96046,
96047,41071
96048,49205
96049,53000
96050,32500
96051,42500
96052,34046
96054,28906
96055,40517
96056,56273
96057,40729
96058,35500
96059,29554
96061,100417
96062,62500
96063,54625
96064,43664
96065,42813
96067,38848
96068,
96069,43938
96070,42500
96071,37061
96073,79528
96074,38250
96075,27500
96076,
96078,38495
96079,46394
96080,37610
96084,44219
96085,86875
96086,24375
96087,33393
96088,44664
96089,46394
96090,45000
96091,45000
96092,
96093,39554
96094,48750
96095,33393
96096,56667
96097,32280
96099,45694
96101,39123
96103,56429
96104,52857
96105,44018
96106,81696
96107,41875
96108,
96109,34464
96110,47500
96111,34297
96112,26250
96113,46042
96114,70806
96115,53462
96116,
96117,31118
96118,46058
96119,
96120,61000
96121,125375
96122,35652
96123,33333
96124,41304
96125,156125
96126,
96127,52459
96128,64063
96129,250000
96130,52459
96132,40000
96133,21635
96134,37462
96135,
96136,
96137,44627
96140,86953
96141,53077
96142,44420
96143,47197
96145,68015
96146,56719
96148,52672
96150,51400
96151,51400
96152,51400
96154,51400
96155,
96156,51400
96157,51400
96158,51400
96160,79457
96161,79457
96162,
96701,88504
96703,62237
96704,51141
96705,72500
96706,94827
96707,96267
96708,66683
96709,96267
96710,60645
96712,79464
96713,40486
96714,32938
96715,66813
96716,76117
96717,72256
96718,33906
96719,65750
96720,55389
96721,55389
96722,66750
96725,63800
96726,65350
96727,61132
96728,61477
96729,47143
96730,73220
96731,81154
96732,70789
96733,70789
96734,99215
96737,33861
96738,76875
96739,66482
96740,66482
96741,82463
96742,65625
96743,67349
96744,94862
96745,66482
96746,67649
96747,58571
96748,40634
96749,46860
96750,56406
96751,45278
96752,57800
96753,68655
96754,65250
96755,64091
96756,62065
96757,36618
96759,48717
96760,42594
96761,68435
96762,93750
96763,51156
96764,51953
96765,72054
96766,66813
96767,68435
96768,71187
96769,43125
96770,26719
96771,34155
96772,41856
96773,47083
96774,
96776,56050
96777,33906
96778,27559
96779,77614
96780,32443
96781,41691
96782,84636
96783,43056
96784,70789
96785,34107
96786,56782
96788,71187
96789,95904
96790,70098
96791,73871
96792,59741
96793,73892
96795,74955
96796,66111
96797,84533
96801,64970
96802,64970
96803,64970
96804,64970
96805,64970
96806,64970
96807,64970
96808,64970
96809,64970
96810,64970
96811,64970
96812,64970
96813,64970
96814,60135
96815,57484
96816,80429
96817,56749
96818,73001
96819,74842
96820,74842
96821,121307
96822,67384
96823,67384
96824,121307
96825,109352
96826,46625
96828,60135
96830,57484
96836,57484
96837,56749
96838,74842
96839,67384
96840,64970
96841,56749
96843,64970
96844,67384
96846,56749
96847,60135
96848,67384
96849,74842
96850,
96853,
96854,56782
96857,
96858,74842
96859,
96861,88504
96863,
96898,74842
96910,
96912,
96913,
96915,
96916,
96917,
96919,
96921,
96923,
96928,
96929,
96931,
96932,
97001,58021
97002,64146
97003,65466
97004,76325
97005,42432
97006,65466
97007,75886
97008,56967
97009,68322
97010,34609
97011,34427
97013,65681
97014,34609
97015,65360
97016,51558
97017,71964
97018,62275
97019,54844
97020,56667
97021,57083
97022,53203
97023,69167
97024,53368
97026,57773
97027,57127
97028,
97029,47250
97030,44703
97031,57594
97032,52557
97033,21964
97034,113182
97035,80551
97036,113182
97037,41351
97038,56486
97039,54545
97040,62906
97041,69766
97042,66302
97044,57594
97045,70051
97048,50631
97049,58063
97050,29500
97051,48106
97053,64741
97054,67826
97055,63777
97056,60786
97057,
97058,46877
97060,61172
97062,72567
97063,37708
97064,55230
97065,41328
97067,71371
97068,91534
97070,64278
97071,45132
97075,42432
97076,65466
97077,42432
97078,75886
97080,67660
97086,81401
97089,82639
97101,53469
97102,
97103,50110
97106,92625
97107,50417
97108,38750
97109,55568
97110,45865
97111,70227
97112,51579
97113,58767
97114,62226
97115,68125
97116,51517
97117,72500
97118,37159
97119,70948
97121,70966
97122,33561
97123,66517
97124,76255
97125,
97127,54811
97128,48585
97130,55147
97131,49700
97132,58633
97133,74471
97134,60469
97135,25208
97136,34923
97137,74773
97138,38889
97140,88562
97141,44835
97143,44835
97144,
97145,80083
97146,49755
97147,40938
97148,65042
97149,47781
97201,45885
97202,61768
97203,51056
97204,15833
97205,32553
97206,55887
97207,32553
97208,
97209,52726
97210,80352
97211,71671
97212,90310
97213,64186
97214,57053
97215,72570
97216,41896
97217,61830
97218,56056
97219,84566
97220,46392
97221,102414
97222,52340
97223,68541
97224,62805
97225,74402
97227,49154
97228,52726
97229,102035
97230,46721
97231,93583
97232,54483
97233,40160
97236,41976
97238,56056
97239,82306
97240,15833
97242,61768
97256,54483
97258,45885
97266,40904
97267,63635
97268,63635
97269,52340
97280,84566
97281,68541
97282,61768
97283,51056
97286,55887
97290,71671
97291,80352
97292,56056
97293,57053
97294,64186
97296,80352
97298,74402
97301,37569
97302,56074
97303,56440
97304,61352
97305,45396
97306,60364
97307,56440
97308,37569
97309,37569
97310,37569
97311,37569
97312,37569
97313,56074
97314,37569
97317,52194
97321,63625
97322,45404
97324,43819
97325,51744
97326,42016
97327,49031
97329,
97330,46639
97331,
97333,48494
97335,60655
97336,37429
97338,56100
97339,48494
97341,44583
97342,24063
97343,23864
97344,36875
97345,31985
97346,48421
97347,42045
97348,52763
97350,29417
97351,43712
97352,53769
97355,43517
97357,96250
97358,60583
97360,35810
97361,41010
97362,42977
97364,51824
97365,40703
97366,46979
97367,38450
97368,40030
97369,58269
97370,62744
97371,81316
97373,
97374,60655
97375,79676
97376,38201
97377,59113
97378,49321
97380,39575
97381,64203
97383,46667
97384,
97385,53672
97386,37429
97388,36493
97389,52963
97390,38317
97391,46932
97392,65439
97394,42384
97396,46902
97401,32628
97402,40880
97403,38317
97404,54264
97405,62096
97406,
97407,39576
97408,57306
97409,51667
97410,60200
97411,31923
97412,38816
97413,31467
97414,10756
97415,37672
97416,50335
97417,35428
97419,56875
97420,39576
97423,34789
97424,40525
97426,55659
97429,38036
97430,31250
97431,53462
97432,37170
97434,34934
97435,37279
97436,57250
97437,55492
97438,60060
97439,36553
97440,54264
97441,47019
97442,38177
97443,56111
97444,46048
97446,55602
97447,26270
97448,51667
97449,34898
97450,24063
97451,88000
97452,56528
97453,47212
97454,66071
97455,66181
97456,52500
97457,41496
97458,32500
97459,47703
97461,34397
97462,45148
97463,35847
97464,46048
97465,32321
97466,24688
97467,32665
97469,45625
97470,41429
97471,46886
97473,47500
97475,38164
97476,82188
97477,38164
97478,50333
97479,37129
97480,22426
97481,56118
97484,41250
97486,53333
97487,46601
97488,54063
97489,67716
97490,50294
97491,46048
97492,36667
97493,40313
97494,
97495,71452
97496,37170
97497,32825
97498,40185
97499,38145
97501,37650
97502,51126
97503,45621
97504,51592
97520,47892
97522,30341
97523,28865
97524,59753
97525,43569
97526,39445
97527,39685
97528,39445
97530,53636
97531,
97532,52167
97533,39685
97534,19714
97535,36959
97536,35000
97537,40823
97538,33750
97539,31943
97540,41216
97541,42750
97543,45469
97544,34786
97601,37003
97602,46177
97603,46177
97604,
97620,46042
97621,28295
97622,42875
97623,39669
97624,36875
97625,
97626,
97627,44375
97630,37689
97632,38558
97633,40772
97634,
97635,35060
97636,40104
97637,34583
97638,46750
97639,28000
97640,29250
97641,27399
97701,56951
97702,59439
97703,56951
97707,47813
97708,56951
97709,56951
97710,56667
97711,33750
97712,
97720,37542
97721,35625
97722,52885
97730,70000
97731,28594
97732,43125
97733,35526
97734,53333
97735,30288
97736,
97737,46111
97738,43438
97739,37767
97741,42909
97750,33750
97751,
97752,
97753,65903
97754,37180
97756,49209
97758,19643
97759,58650
97760,57288
97761,42298
97801,48943
97810,55341
97812,48750
97813,58859
97814,41758
97817,
97818,54319
97819,71250
97820,42132
97823,37500
97824,53306
97825,48333
97826,39896
97827,45556
97828,47301
97830,33603
97833,43697
97834,38173
97835,53214
97836,50921
97837,23036
97838,52057
97839,46667
97840,101513
97841,58393
97842,53125
97843,61172
97844,54714
97845,45313
97846,44141
97848,36250
97850,44009
97856,46094
97857,44405
97859,
97861,48750
97862,45596
97864,22813
97865,36788
97867,41250
97868,42480
97869,41250
97870,36176
97873,43750
97874,33000
97875,54231
97876,56696
97877,15417
97880,29091
97882,42266
97883,43833
97884,48906
97885,26500
97886,61131
97901,42679
97902,39625
97903,70703
97904,37500
97905,48385
97906,37813
97907,43750
97908,22500
97909,
97910,39625
97911,33750
97913,43724
97914,32528
97917,33750
97918,36699
97920,10036
98001,73782
98002,47184
98003,48724
98004,108905
98005,96767
98006,120649
98007,85524
98008,87536
98009,108905
98010,73302
98011,82702
98012,88213
98013,69364
98014,99125
98015,108905
98019,105399
98020,85625
98021,104367
98022,66094
98023,74097
98024,117159
98025,96435
98026,81924
98027,105668
98028,93227
98029,104620
98030,55797
98031,69954
98032,49278
98033,110688
98034,85849
98035,69954
98036,68750
98037,62440
98038,96435
98039,182604
98040,129348
98041,82702
98042,91525
98043,66451
98045,96779
98046,68750
98047,51962
98050,
98051,85179
98052,111129
98053,123393
98055,64055
98056,75695
98057,42540
98058,81637
98059,95717
98061,102906
98062,66435
98063,48724
98064,69954
98065,127154
98068,105250
98070,69364
98071,73782
98072,108906
98073,111129
98074,156147
98075,159000
98077,132334
98082,88213
98083,110688
98087,70760
98089,69954
98092,75383
98093,74097
98101,63299
98102,77356
98103,84069
98104,34022
98105,51631
98106,55718
98107,81808
98108,53411
98109,90834
98110,102906
98111,63299
98112,113843
98113,84069
98114,34022
98115,97039
98116,87305
98117,95721
98118,56745
98119,79053
98121,86546
98122,65339
98124,53411
98125,58374
98126,70809
98127,81808
98129,86546
98131,45428
98133,54707
98134,52039
98136,100684
98138,45428
98139,93189
98141,63299
98144,66982
98145,51631
98146,60137
98148,47780
98154,
98155,77999
98158,
98160,96456
98161,63299
98164,147768
98165,58374
98166,66435
98168,50680
98170,63299
98174,
98175,58374
98177,96456
98178,63921
98181,63299
98185,51631
98188,45428
98190,50680
98191,63299
98194,34022
98195,
98198,57884
98199,93189
98201,46198
98203,62134
98204,46042
98206,62134
98207,
98208,78355
98213,46198
98220,49803
98221,63188
98222,
98223,73671
98224,32917
98225,40370
98226,56280
98227,40370
98228,56280
98229,59274
98230,61656
98231,61656
98232,72679
98233,54789
98235,
98236,67017
98237,49750
98238,
98239,60881
98240,65192
98241,52031
98243,96318
98244,51359
98245,46667
98247,55643
98248,62251
98249,54681
98250,62973
98251,64216
98252,72721
98253,62857
98255,21563
98256,56094
98257,56035
98258,83426
98259,66641
98260,64069
98261,51761
98262,64286
98263,66000
98264,61421
98266,39527
98267,24489
98270,68562
98271,66641
98272,82025
98273,51613
98274,62575
98275,98823
98276,66771
98277,53335
98278,
98279,53000
98280,64167
98281,41618
98282,72928
98283,26932
98284,55068
98286,71875
98287,73243
98288,36771
98290,80480
98291,80480
98292,73243
98293,60376
98294,60376
98295,51083
98296,108826
98297,33036
98303,48750
98304,48257
98305,38472
98310,51119
98311,69674
98312,57575
98314,
98315,50775
98320,47500
98321,81098
98322,73383
98323,65795
98324,48867
98325,56042
98326,35417
98327,77144
98328,61094
98329,69877
98330,
98331,34616
98332,90543
98333,90667
98335,81574
98336,36042
98337,39522
98338,72336
98339,50427
98340,66761
98342,71094
98343,50368
98344,72336
98345,59618
98346,72108
98348,61094
98349,52168
98350,36750
98351,51750
98352,88193
98353,
98354,67137
98355,28500
98356,35583
98357,35284
98358,60223
98359,73517
98360,78363
98361,45217
98362,46792
98363,50368
98364,
98365,60878
98366,56527
